,导演,编剧,主演一,主演二,主演三,类型,时长,地区,分数
15257.0,7.262500000000001,7.776923076923077,5.6,5.780000000000001,5.6,6.82,6.844239999999999,7.252004860267325,5.6
15258.0,5.2375,5.0,6.268085106382978,5.649999999999999,6.625,6.82,6.844239999999999,6.5677324358434745,5.6
15259.0,6.0,6.7333333333333325,6.2142857142857135,5.599999999999999,6.0166666666666675,6.82,6.6630600000000015,7.0663419191245,5.6
15260.0,4.871428571428573,5.6,6.514285714285713,6.085714285714286,6.7333333333333325,6.82,6.844239999999999,6.5677324358434745,5.6
15261.0,5.6,5.6,5.6,5.6,5.6,6.82,6.844239999999999,6.896243291592125,5.6
15262.0,7.0625,6.9,6.7875,5.075,6.25,6.82,6.844239999999999,6.750420168067232,5.6
15263.0,6.7333333333333325,6.3000000000000025,5.6,5.6,6.624999999999999,6.82,6.844239999999999,7.735080645161287,5.6
15264.0,5.6,5.6,5.6,5.6,5.6400000000000015,6.82,6.844239999999999,7.0663419191245,5.6
15265.0,5.533333333333334,5.8,4.466666666666666,4.633333333333333,5.5,6.82,6.844239999999999,5.8443960826985695,5.5
15266.0,6.941071428571428,6.5,4.800000000000002,5.6599999999999975,5.566666666666666,6.82,6.844239999999999,5.8443960826985695,5.5
15267.0,6.1,5.5,5.35,5.966666666666666,6.153333333333332,6.82,6.844239999999999,5.8443960826985695,5.5
15268.0,5.65,5.5,6.1000000000000005,5.069230769230769,6.775,6.82,6.844239999999999,5.8443960826985695,5.5
15269.0,6.978260869565218,6.8461538461538485,4.7125,3.9,5.3500000000000005,6.82,6.844239999999999,5.8443960826985695,3.9
15270.0,3.68,3.68,3.65,3.85,3.766666666666667,7.33,6.844239999999999,5.8443960826985695,3.9
15271.0,3.9,4.7,3.9,4.575,4.233333333333333,6.82,6.844239999999999,5.8443960826985695,3.9
15272.0,4.05,3.9,3.4800000000000004,4.633333333333334,3.9,6.82,6.844239999999999,5.8443960826985695,3.9
15273.0,4.233333333333333,4.525,5.661111111111111,4.733333333333333,5.144444444444444,6.82,6.844239999999999,5.8443960826985695,3.9
15274.0,3.9,3.9,3.9,3.9,3.9,6.82,6.844239999999999,5.8443960826985695,3.9
15275.0,3.9,3.9,4.45,3.9,3.9,6.82,6.844239999999999,5.8443960826985695,3.9
15276.0,3.9,4.133333333333334,4.466666666666666,4.6,5.014285714285714,6.82,6.844239999999999,5.8443960826985695,3.9
15277.0,3.95,3.9,4.976923076923076,4.933333333333334,6.3,7.33,6.844239999999999,6.5677324358434745,3.9
15278.0,3.9,3.9,5.2238095238095275,6.245454545454546,3.9,7.33,6.6630600000000015,5.8443960826985695,3.9
15279.0,3.9,3.9,3.9,3.9,3.9,6.82,6.844239999999999,5.8443960826985695,3.9
15280.0,5.811111111111113,4.94,4.066666666666666,3.9,3.9,6.82,6.844239999999999,5.8443960826985695,3.9
15281.0,5.45,5.45,5.3,4.6,4.033333333333334,6.82,6.844239999999999,5.8443960826985695,3.8
15282.0,3.533333333333333,3.8,6.651401869158878,4.725,5.066666666666666,6.82,6.844239999999999,5.8443960826985695,3.8
15283.0,5.90909090909091,4.333333333333333,5.341666666666666,4.857142857142857,4.7,6.82,6.844239999999999,5.8443960826985695,3.8
15284.0,5.2799999999999985,3.8,5.2238095238095275,3.6,4.3625,7.33,6.844239999999999,5.8443960826985695,3.8
15285.0,5.025,3.8,3.4,5.963636363636363,3.8,6.82,6.6630600000000015,5.8443960826985695,3.8
15286.0,7.0,7.0,6.55,6.9444444444444455,7.0,7.33,6.844239999999999,7.0663419191245,7.0
15287.0,7.0,7.0,7.0,7.0,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15288.0,7.0,7.0,7.583333333333332,7.0,7.0,6.82,7.404689999999999,7.383756345177666,7.0
15289.0,7.0,7.0,7.0,7.0,7.0,6.82,6.6630600000000015,7.1988636363636385,7.0
15290.0,7.0,7.0,7.023529411764705,7.0,6.4,6.82,6.844239999999999,7.0663419191245,7.0
15291.0,7.2799999999999985,7.2799999999999985,7.433333333333334,7.0,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15292.0,7.0,7.0,7.0,7.0,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15293.0,6.878571428571428,6.118285714285713,7.0,6.816666666666666,6.990909090909091,6.82,6.844239999999999,6.5677324358434745,7.0
15294.0,7.0,6.88,7.44,7.377777777777778,7.416666666666668,7.33,6.844239999999999,7.0663419191245,7.0
15295.0,7.833333333333332,7.833333333333332,7.433333333333334,7.414285714285714,7.0,7.33,6.844239999999999,7.494675248683443,7.0
15296.0,7.25,7.175,7.0,7.479999999999999,7.5,6.82,6.844239999999999,7.252004860267325,7.0
15297.0,7.0,7.0,7.0,7.0,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15298.0,7.328571428571429,7.0,7.0,7.3599999999999985,7.466666666666666,6.82,6.844239999999999,7.0663419191245,7.0
15299.0,7.0,7.0,7.0,6.722222222222222,7.0,6.82,7.404689999999999,7.252004860267325,7.0
15300.0,7.0,7.0,6.975,7.0,6.56,6.82,6.844239999999999,7.252004860267325,7.0
15301.0,7.0,7.0,7.25,7.033333333333334,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15302.0,7.0,7.0,7.0,6.475,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15303.0,7.654054054054054,7.75,7.0,6.85,7.0,6.82,7.404689999999999,7.0663419191245,7.0
15304.0,6.681249999999998,7.0,7.056521739130435,6.75,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15305.0,7.169999999999999,7.135714285714287,7.9,7.311111111111113,7.0,6.82,6.6630600000000015,6.5677324358434745,7.0
15306.0,6.775,6.25,6.7,6.7,6.7,6.82,6.6630600000000015,7.0663419191245,6.7
15307.0,6.718181818181819,6.7,6.55,6.7,6.718181818181819,6.82,6.844239999999999,6.750420168067232,6.7
15308.0,7.166666666666668,7.533333333333332,6.7,6.8500000000000005,6.7,6.82,6.844239999999999,6.750420168067232,6.7
15309.0,6.7,6.750000000000001,7.189473684210527,6.7,7.1,7.33,6.844239999999999,7.0663419191245,6.7
15310.0,6.7,6.25,7.094736842105264,7.25625,6.68,7.33,6.6630600000000015,7.0663419191245,6.7
15311.0,6.0500000000000025,6.0500000000000025,6.7,6.7,6.7,6.82,6.844239999999999,7.0663419191245,6.7
15312.0,6.572727272727271,7.699999999999997,6.874468085106384,6.937500000000001,6.7666666666666675,6.82,6.844239999999999,7.0663419191245,6.7
15313.0,6.7,6.7,7.092307692307693,6.9899999999999975,6.7,6.82,6.844239999999999,6.750420168067232,6.7
15314.0,7.1000000000000005,6.911111111111113,6.7,6.7,7.414285714285714,6.82,6.6630600000000015,7.0663419191245,6.7
15315.0,5.90909090909091,6.590476190476191,5.7666666666666675,6.7,7.027777777777778,6.82,6.844239999999999,6.5677324358434745,6.7
15316.0,6.7666666666666675,7.099999999999999,6.905882352941176,6.7,6.7,7.33,7.404689999999999,6.750420168067232,6.7
15317.0,6.900000000000001,6.0600000000000005,6.944871794871798,6.916,7.1,6.82,6.6630600000000015,6.5677324358434745,6.7
15318.0,6.7,7.1000000000000005,6.7,7.228571428571428,6.7,6.82,6.844239999999999,7.494675248683443,6.7
15319.0,6.7,6.7,7.188888888888887,7.160000000000001,7.6,7.33,6.844239999999999,7.0663419191245,6.7
15320.0,6.7,7.0500000000000025,6.191666666666667,6.1000000000000005,6.7,6.82,6.844239999999999,7.0663419191245,6.7
15321.0,6.833333333333332,6.833333333333332,7.15,7.445454545454546,6.68,6.82,6.844239999999999,7.0663419191245,6.7
15322.0,7.3375,7.35,6.466666666666668,6.5,7.24,6.82,6.844239999999999,7.0663419191245,6.7
15323.0,7.0,6.26,6.9,6.5,6.7,6.82,6.844239999999999,7.0663419191245,6.7
15324.0,7.1400000000000015,7.35,7.6,7.7285714285714295,6.7,7.33,6.844239999999999,7.295439739413679,6.7
15325.0,6.6875,6.6625,6.4,6.4,6.4,6.82,6.844239999999999,7.0663419191245,6.4
15326.0,6.557142857142857,6.7600000000000025,6.68888888888889,6.400000000000001,6.400000000000001,7.33,6.6630600000000015,7.0663419191245,6.4
15327.0,6.5500000000000025,6.400000000000001,6.400000000000001,6.400000000000001,6.400000000000001,7.33,6.844239999999999,6.750420168067232,6.4
15328.0,7.15,6.911111111111113,6.1571428571428575,6.4,7.1,6.82,6.844239999999999,7.0663419191245,6.4
15329.0,7.753846153846152,6.4,6.578947368421053,6.575,6.67,6.82,6.844239999999999,7.0663419191245,6.4
15330.0,6.4,6.4,6.4,6.2333333333333325,6.4,6.82,6.844239999999999,7.293932708218413,6.4
15331.0,6.6875,6.4,6.55,6.6999999999999975,8.066666666666668,6.82,6.844239999999999,7.0663419191245,6.4
15332.0,6.400000000000001,6.400000000000001,6.400000000000001,6.400000000000001,6.36,7.33,6.844239999999999,7.0663419191245,6.4
15333.0,7.0,6.400000000000001,6.6000000000000005,6.400000000000001,6.884615384615388,7.33,6.844239999999999,7.0663419191245,6.4
15334.0,6.4,6.4,6.4,6.475,6.4,6.82,6.6630600000000015,7.0663419191245,6.4
15335.0,6.400000000000001,6.400000000000001,6.6,6.833333333333332,6.4625,6.82,6.6630600000000015,7.0663419191245,6.4
15336.0,6.9499999999999975,6.825,7.0349999999999975,6.927272727272726,6.4,6.82,6.844239999999999,7.0663419191245,6.4
15337.0,6.4,6.3,6.4,6.4,6.4,7.33,6.6630600000000015,5.8443960826985695,6.4
15338.0,6.333333333333332,6.4,7.085714285714286,6.6000000000000005,6.4,6.82,6.844239999999999,7.293932708218413,6.4
15339.0,6.2666666666666675,6.2666666666666675,6.4,6.450000000000001,6.6750000000000025,6.82,6.844239999999999,6.750420168067232,6.4
15340.0,5.98,6.4,6.743750000000001,6.916,6.163636363636362,6.82,6.844239999999999,6.5677324358434745,6.4
15341.0,6.2,6.0,7.066666666666666,7.1909090909090905,6.60909090909091,6.82,7.404689999999999,7.293932708218413,6.4
15342.0,7.399999999999999,6.1,6.1,6.1,6.1,6.82,6.6630600000000015,7.0663419191245,6.1
15343.0,6.1,6.1,7.092307692307693,6.5749999999999975,6.5,6.82,6.844239999999999,6.750420168067232,6.1
15344.0,6.1,6.1,6.1,6.9,6.1,6.82,6.6630600000000015,7.293932708218413,6.1
15345.0,6.1,6.6999999999999975,7.4,5.544444444444443,6.1,6.82,6.844239999999999,7.494675248683443,6.1
15346.0,6.1,6.099999999999999,6.1,4.65,6.1,7.33,6.844239999999999,5.8443960826985695,6.1
15347.0,6.1,7.45,6.1,6.625,7.0,6.82,6.6630600000000015,7.293932708218413,6.1
15348.0,6.1,6.7,7.6,6.1,6.1,7.33,7.404689999999999,7.295439739413679,6.1
15349.0,6.35,6.35,6.82,7.399999999999999,7.229999999999999,7.33,6.844239999999999,7.0663419191245,6.1
15350.0,7.0,6.1,6.1,6.1,6.1,7.33,6.844239999999999,7.0663419191245,6.1
15351.0,6.1,6.1,6.1,6.1,6.1,7.33,6.844239999999999,5.8443960826985695,6.1
15352.0,6.1,6.1,6.099999999999999,6.1,6.457142857142856,6.82,6.844239999999999,6.750420168067232,6.1
15353.0,6.25,6.1,6.4833333333333325,6.1,6.92,6.82,6.844239999999999,6.750420168067232,6.1
15354.0,6.1,6.1,6.05,7.083333333333332,6.9,6.82,6.844239999999999,6.750420168067232,6.1
15355.0,6.1,6.1,6.1,6.1,6.1,6.82,6.6630600000000015,6.896243291592125,6.1
15356.0,6.1,6.1,6.299999999999999,6.75,6.419999999999999,7.33,6.6630600000000015,7.0663419191245,6.1
15357.0,6.1,6.1,6.1,6.1,6.1,6.82,6.844239999999999,7.0663419191245,6.1
15358.0,6.25,6.3500000000000005,6.099999999999999,6.385714285714285,6.772753623188407,6.82,6.844239999999999,6.750420168067232,6.1
15359.0,6.099999999999999,6.099999999999999,6.4,6.6866666666666665,7.0299999999999985,6.82,6.844239999999999,7.0663419191245,6.1
15360.0,6.170454545454546,6.590476190476191,6.5253846153846125,6.306250000000001,6.1769230769230745,6.82,6.844239999999999,5.8443960826985695,5.5
15361.0,5.685714285714285,6.1175,6.082758620689654,6.463333333333333,6.133333333333333,6.82,7.404689999999999,6.5677324358434745,5.5
15362.0,6.188888888888887,5.5,6.0124999999999975,6.15,6.428571428571429,6.82,6.844239999999999,5.8443960826985695,5.5
15363.0,7.325,7.07,7.216666666666669,6.333333333333332,5.5,7.33,7.404689999999999,7.0663419191245,5.5
15364.0,6.05,5.525,7.12,5.5,4.9,6.82,6.844239999999999,5.8443960826985695,5.5
15365.0,6.2333333333333325,5.5,7.215000000000002,6.736363636363635,5.5,6.82,6.844239999999999,7.0663419191245,5.5
15366.0,5.5,5.5,6.785714285714287,5.5,5.5,6.82,6.844239999999999,7.0663419191245,5.5
15367.0,4.7,4.7,4.3,5.5,5.5,6.82,6.844239999999999,5.8443960826985695,5.5
15368.0,5.933333333333334,6.7666666666666675,5.9,5.66,6.717647058823529,6.82,6.844239999999999,6.5677324358434745,5.5
15369.0,6.466666666666666,6.7351351351351365,5.75,7.433333333333334,4.075,6.82,6.844239999999999,5.8443960826985695,5.5
15370.0,7.311764705882353,6.1,6.0500000000000025,5.5,5.5,6.82,6.844239999999999,6.896243291592125,5.5
15371.0,5.76875,5.599999999999999,5.75,6.3312500000000025,6.5,6.82,6.844239999999999,6.5677324358434745,5.5
15372.0,5.3,5.18,5.7799999999999985,5.95,5.4,6.82,6.6630600000000015,5.8443960826985695,5.5
15373.0,5.333333333333333,5.5,5.5,5.5,5.5,6.82,6.844239999999999,6.750420168067232,5.5
15374.0,5.5,5.5,5.8825,6.204545454545454,5.55,7.33,6.844239999999999,5.8443960826985695,5.5
15375.0,5.5,6.55,5.5,5.5,6.74,6.82,6.844239999999999,7.0663419191245,5.5
15376.0,5.866666666666667,5.5,5.5,6.385714285714285,6.24,6.82,6.844239999999999,6.750420168067232,5.5
15377.0,3.8,4.4,4.3,3.8,6.009999999999999,6.82,6.844239999999999,5.8443960826985695,3.8
15378.0,5.866666666666667,5.866666666666667,6.785714285714287,3.8,3.8,6.82,6.844239999999999,5.8443960826985695,3.8
15379.0,6.225714285714285,3.8,3.8,4.385714285714286,4.1,6.82,6.6630600000000015,5.8443960826985695,3.8
15380.0,3.8,4.366666666666667,3.8,4.533333333333334,3.8,6.82,6.844239999999999,5.8443960826985695,3.8
15381.0,4.566666666666666,4.566666666666666,4.25,3.8,5.014285714285714,6.82,6.844239999999999,5.8443960826985695,3.8
15382.0,6.230000000000001,3.8,4.76,4.133333333333333,4.3625,6.82,6.844239999999999,6.752777777777789,3.8
15383.0,4.949999999999998,3.8,3.8,3.8,3.8,6.82,6.844239999999999,5.8443960826985695,3.8
15384.0,5.76875,3.8,5.9879999999999995,5.26,4.5,7.33,6.844239999999999,6.5677324358434745,3.8
15385.0,3.7,3.8400000000000007,5.2238095238095275,4.766666666666667,3.625,6.82,6.844239999999999,5.8443960826985695,3.7
15386.0,3.7,3.7,4.3,3.5,3.7,6.82,6.844239999999999,5.8443960826985695,3.7
15387.0,5.92,3.7,6.1692307692307695,4.65,4.733333333333333,6.82,6.844239999999999,5.8443960826985695,3.7
15388.0,4.557142857142857,6.118285714285713,5.679999999999998,4.9818181818181815,5.75,6.82,6.844239999999999,5.8443960826985695,3.7
15389.0,3.7,3.5,5.32,6.3,3.7,6.82,6.844239999999999,5.8443960826985695,3.7
15390.0,4.425000000000002,3.7,4.3,5.0,5.133333333333333,6.82,6.844239999999999,5.8443960826985695,3.7
15391.0,6.1000000000000005,3.7,6.88,3.7,3.7,6.82,6.844239999999999,5.8443960826985695,3.7
15392.0,3.7000000000000006,3.7000000000000006,3.46,3.7000000000000006,4.35,7.33,6.6630600000000015,5.8443960826985695,3.7
15393.0,7.3,7.3,7.2333333333333325,7.3,7.3,6.82,6.844239999999999,7.494675248683443,7.3
15394.0,6.466666666666666,6.7351351351351365,5.8825,7.654545454545455,6.226666666666668,6.82,6.844239999999999,6.5677324358434745,7.3
15395.0,7.075,6.85,6.942857142857143,7.083333333333332,7.3,6.82,7.404689999999999,6.750420168067232,7.3
15396.0,6.625,6.8,6.9499999999999975,7.15,7.566666666666666,6.82,6.6630600000000015,7.0663419191245,7.3
15397.0,7.3,6.9,7.925,6.25,7.125,7.33,6.844239999999999,7.0663419191245,7.3
15398.0,7.3,6.6999999999999975,6.7666666666666675,7.239999999999997,6.772753623188407,7.33,6.844239999999999,6.750420168067232,7.3
15399.0,7.444,7.308333333333333,7.3,7.3,7.3,7.33,6.6630600000000015,7.494675248683443,7.3
15400.0,7.52,7.3,7.42,7.414285714285714,7.55,6.82,6.6630600000000015,7.494675248683443,7.3
15401.0,7.3,7.3,7.3,7.3,7.3,6.82,6.6630600000000015,7.494675248683443,7.3
15402.0,7.3,7.3,7.35,7.3,7.3,7.33,6.6630600000000015,7.0663419191245,7.3
15403.0,7.3,7.3,7.3,7.3,7.3,6.82,7.404689999999999,7.745454545454548,7.3
15404.0,7.366666666666667,7.2333333333333325,7.3,7.3,5.65,7.33,6.844239999999999,6.5677324358434745,7.3
15405.0,7.411111111111111,6.966666666666666,7.366666666666666,7.1,7.3,7.33,6.844239999999999,7.494675248683443,7.3
15406.0,7.3,7.3,7.583333333333332,7.1400000000000015,7.3,7.33,7.404689999999999,7.383756345177666,7.3
15407.0,7.183333333333333,7.3,7.817073170731707,7.3,7.3,6.82,6.844239999999999,7.0663419191245,7.3
15408.0,7.325,7.05,7.3,7.3,7.3,6.82,6.844239999999999,7.0663419191245,7.3
15409.0,7.3,7.3,7.3,7.747368421052633,7.6,7.33,6.844239999999999,7.293932708218413,7.3
15410.0,7.0,7.0,7.0,7.0,7.0,7.33,6.844239999999999,7.295439739413679,7.0
15411.0,6.783333333333334,6.783333333333334,7.0,7.0,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15412.0,7.0,7.0,7.0,7.0,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15413.0,7.0,7.0,7.15,7.0,7.0,6.82,6.844239999999999,7.261666666666662,7.0
15414.0,7.6,7.0,6.504545454545454,7.0,7.0,7.33,6.844239999999999,7.0663419191245,7.0
15415.0,7.737142857142861,7.663492063492066,7.832000000000002,7.445454545454543,7.0,6.82,6.6630600000000015,7.0663419191245,7.0
15416.0,8.05,7.0,7.783333333333334,8.0,7.0,6.82,6.844239999999999,7.261666666666662,7.0
15417.0,7.675,7.506250000000001,7.0,7.899999999999999,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15418.0,7.0,7.0,7.0,7.0,7.0,7.33,6.844239999999999,7.0663419191245,7.0
15419.0,7.0,7.0,7.0,7.0,7.0,6.82,6.844239999999999,7.3473684210526296,7.0
15420.0,6.986666666666666,7.2,7.5,6.666666666666668,7.0,7.33,6.844239999999999,7.0663419191245,7.0
15421.0,7.15,7.0,7.0,7.0,7.0,6.82,6.844239999999999,7.293932708218413,7.0
15422.0,6.92,7.15,6.7714285714285705,7.6,7.0,6.82,6.844239999999999,7.735080645161287,7.0
15423.0,7.1,7.1,7.0,7.3,7.0,6.82,6.844239999999999,7.294017094017096,7.0
15424.0,6.636363636363638,6.5600000000000005,7.0,6.9588235294117675,7.0,6.82,6.844239999999999,7.0663419191245,7.0
15425.0,5.757142857142857,5.757142857142857,7.0,6.4,6.4,6.82,6.6630600000000015,5.8443960826985695,7.0
15426.0,7.0,7.2,6.1692307692307695,7.0,7.0,6.82,6.6630600000000015,6.5677324358434745,7.0
15427.0,6.7,6.7,6.6750000000000025,6.7,6.34,6.82,6.844239999999999,6.750420168067232,6.7
15428.0,6.7,6.750000000000001,6.2333333333333325,6.7,6.7,7.33,6.844239999999999,7.0663419191245,6.7
15429.0,6.7,6.7,7.291666666666665,6.7,6.7,6.82,6.844239999999999,6.750420168067232,6.7
15430.0,7.033333333333334,6.7,6.875,4.033333333333333,6.7,6.82,6.844239999999999,5.8443960826985695,6.7
15431.0,6.566666666666666,6.566666666666666,6.15,6.7,7.1000000000000005,7.33,6.6630600000000015,5.8443960826985695,6.7
15432.0,7.3375,6.833333333333332,7.475,7.610000000000001,6.772753623188407,6.82,6.844239999999999,7.0663419191245,6.7
15433.0,6.7,6.1175,6.537499999999999,6.6909090909090905,6.7,6.82,6.844239999999999,6.5677324358434745,6.7
15434.0,6.7,6.7,6.7,6.7,6.75,6.82,6.844239999999999,7.0663419191245,6.7
15435.0,6.580000000000001,7.42,6.6750000000000025,6.7,6.7,6.82,7.404689999999999,6.750420168067232,6.7
15436.0,6.7,6.7,6.7,6.45,6.36,7.33,6.844239999999999,6.750420168067232,6.7
15437.0,6.9,6.7,7.405555555555555,6.3312500000000025,7.7,6.82,6.6630600000000015,6.5677324358434745,6.7
15438.0,7.6,6.666666666666668,7.2200000000000015,7.628571428571428,6.7,6.82,6.844239999999999,7.293932708218413,6.7
15439.0,6.7,6.9,6.7857142857142865,7.866666666666667,6.4625,7.33,6.844239999999999,7.0663419191245,6.7
15440.0,6.927272727272728,6.57,6.910000000000001,7.725,6.7,6.82,6.6630600000000015,7.0663419191245,6.7
15441.0,8.076923076923077,8.066666666666668,7.557142857142857,7.25,7.311111111111113,7.33,7.404689999999999,7.252004860267325,6.7
15442.0,7.753846153846152,7.35,6.683333333333334,6.1866666666666665,7.35,6.82,6.844239999999999,7.0663419191245,6.7
15443.0,6.7,6.62,6.7,7.380000000000001,6.8,6.82,6.844239999999999,6.750420168067232,6.7
15444.0,6.7,6.7,4.9,5.85,5.15,7.33,6.844239999999999,5.8443960826985695,6.7
15445.0,6.7,6.4,7.112903225806452,7.777777777777778,6.7666666666666675,6.82,6.6630600000000015,7.0663419191245,6.4
15446.0,7.166666666666668,7.660000000000001,7.25,6.4,6.772753623188407,6.82,6.844239999999999,7.0663419191245,6.4
15447.0,6.4,5.4,4.6,6.4,6.725,6.82,6.844239999999999,6.5677324358434745,6.4
15448.0,6.400000000000001,6.5500000000000025,7.1,6.9,6.825,6.82,6.844239999999999,7.3066666666666675,6.4
15449.0,6.986666666666666,6.7333333333333325,6.4,6.4,6.15,6.82,6.844239999999999,7.0663419191245,6.4
15450.0,6.3055555555555545,7.0,6.743750000000001,6.4499999999999975,7.162500000000001,6.82,6.844239999999999,6.5677324358434745,6.4
15451.0,6.124999999999999,6.346153846153845,6.4,6.38,6.652,6.82,6.844239999999999,6.5677324358434745,6.4
15452.0,6.475,6.4,6.6,6.58,6.4,7.33,6.844239999999999,6.750420168067232,6.4
15453.0,6.424999999999999,6.0,6.4,6.3,6.725,6.82,6.844239999999999,6.750420168067232,6.4
15454.0,7.273333333333332,6.4,7.475,7.0900000000000025,6.95,7.33,6.844239999999999,7.0663419191245,6.4
15455.0,6.293495934959347,6.118285714285713,6.268085106382978,6.2727272727272725,5.966666666666668,6.82,6.844239999999999,6.5677324358434745,6.4
15456.0,6.966666666666668,6.4,6.4,6.4,6.4,6.82,6.844239999999999,7.293932708218413,6.4
15457.0,6.9,6.4,6.683333333333334,6.7125,7.088888888888889,6.82,6.844239999999999,7.0663419191245,6.4
15458.0,6.4,6.4,7.15,5.883333333333334,6.6750000000000025,7.33,6.844239999999999,7.0663419191245,6.4
15459.0,6.783333333333332,6.1,6.1,6.1,6.1,6.82,6.844239999999999,7.0663419191245,6.1
15460.0,6.075,6.19,5.661111111111111,6.75,6.1,6.82,6.844239999999999,6.5677324358434745,6.1
15461.0,6.941071428571428,7.084848484848485,6.8238095238095235,7.155555555555559,6.628571428571429,6.82,6.844239999999999,5.8443960826985695,6.0
15462.0,6.0,5.2799999999999985,5.3,6.177777777777778,6.0,6.82,6.844239999999999,5.8443960826985695,6.0
15463.0,6.1800000000000015,6.1800000000000015,6.0,5.605555555555557,6.55,6.82,6.844239999999999,5.8443960826985695,6.0
15464.0,6.8500000000000005,6.8500000000000005,6.828571428571428,5.935714285714285,6.081818181818183,6.82,6.844239999999999,6.5677324358434745,6.0
15465.0,5.866666666666667,6.8,5.35,4.816666666666666,7.380000000000001,6.82,6.844239999999999,5.8443960826985695,6.0
15466.0,6.960869565217393,7.146153846153845,6.944871794871798,7.3,6.3454545454545475,7.33,6.844239999999999,6.5677324358434745,6.0
15467.0,6.1571428571428575,6.578124999999999,6.7235294117647015,6.306250000000001,6.009999999999999,6.82,6.844239999999999,6.5677324358434745,6.0
15468.0,6.960869565217393,6.578124999999999,6.060869565217391,6.204545454545454,6.1769230769230745,6.82,6.844239999999999,5.8443960826985695,6.0
15469.0,6.0,6.0,6.316666666666666,6.68125,5.7,6.82,6.844239999999999,5.8443960826985695,6.0
15470.0,6.927272727272728,5.82,6.0,6.625,6.7,6.82,6.844239999999999,7.0663419191245,6.0
15471.0,6.5,6.4700000000000015,7.139999999999998,6.525,6.0,6.82,6.844239999999999,7.0663419191245,6.0
15472.0,5.76875,6.0,5.6000000000000005,5.933333333333334,5.666666666666668,7.33,6.844239999999999,6.5677324358434745,6.0
15473.0,6.1571428571428575,6.578124999999999,6.7235294117647015,6.204545454545454,6.009999999999999,6.82,6.844239999999999,6.5677324358434745,6.0
15474.0,7.2625,6.9454545454545435,6.76,6.636363636363638,6.0,6.82,6.844239999999999,6.896243291592125,6.0
15475.0,5.88,5.88,5.966666666666666,5.44,6.153333333333332,7.33,6.844239999999999,6.752777777777789,6.0
15476.0,6.0500000000000025,6.0500000000000025,6.0,6.0,6.0,6.82,6.6630600000000015,7.0663419191245,6.0
15477.0,6.75,6.0,7.215000000000002,7.07391304347826,6.133333333333333,6.82,6.6630600000000015,7.0663419191245,6.0
15478.0,6.56,6.56,6.900000000000001,5.975,5.5,7.33,6.844239999999999,6.750420168067232,5.5
15479.0,6.05,5.5,6.0,6.2666666666666675,5.916666666666668,6.82,6.844239999999999,6.5677324358434745,5.5
15480.0,5.5,5.5,5.56842105263158,6.812765957446808,5.55,6.82,6.844239999999999,6.5677324358434745,5.5
15481.0,7.508333333333335,6.58,6.957142857142857,6.088235294117648,6.085714285714286,6.82,6.844239999999999,6.5677324358434745,5.5
15482.0,5.3,5.5,5.6374999999999975,5.55,5.5,6.82,6.6630600000000015,5.8443960826985695,5.5
15483.0,6.759999999999998,5.5,6.2142857142857135,7.354545454545455,7.3444444444444414,6.82,7.404689999999999,7.252004860267325,5.5
15484.0,5.5,7.03888888888889,6.082758620689654,6.5,6.25,6.82,6.844239999999999,6.5677324358434745,5.5
15485.0,5.5,6.26,5.5,5.5,5.5,6.82,6.844239999999999,7.0663419191245,5.5
15486.0,5.5,5.5,6.7962264150943374,7.219999999999999,5.5,6.82,6.844239999999999,7.0663419191245,5.5
15487.0,5.5,5.5,5.5,5.5,5.5,6.82,6.844239999999999,7.0663419191245,5.5
15488.0,6.571428571428571,6.349999999999999,5.5,5.5,6.366666666666667,6.82,6.844239999999999,7.0663419191245,5.5
15489.0,5.5,5.5,5.5,5.5,6.7857142857142865,6.82,6.6630600000000015,7.0663419191245,5.5
15490.0,5.5,5.5,7.118181818181816,6.3500000000000005,6.4750000000000005,6.82,6.6630600000000015,7.0663419191245,5.5
15491.0,4.65,5.5,5.883333333333333,5.5,5.5,6.82,6.844239999999999,7.293932708218413,5.5
15492.0,5.5,5.5,7.216666666666666,5.5,5.5,6.82,6.844239999999999,7.494675248683443,5.5
15493.0,3.7,3.7,3.7,4.633333333333333,4.333333333333333,6.82,6.6630600000000015,5.8443960826985695,3.7
15494.0,3.7,3.7,5.775,3.7,3.7,7.33,6.6630600000000015,5.8443960826985695,3.7
15495.0,3.7,4.300000000000002,3.85,5.325,3.7,6.82,6.6630600000000015,5.8443960826985695,3.7
15496.0,3.75,3.75,3.7000000000000006,4.666666666666666,3.7,6.82,6.6630600000000015,7.0663419191245,3.7
15497.0,3.7,3.7,5.471428571428571,3.7,3.7,7.33,6.844239999999999,5.8443960826985695,3.7
15498.0,3.7,3.7,4.95,3.7,3.7,6.82,6.844239999999999,7.252004860267325,3.7
